vesselUid,mmsi,imo,longitude,latitude,sog,cog,rot,heading,navStatus,posMsgType,posSrc,vesselName,callsign,flag,vesselTypeAis,vesselType,length,width,dwt,grt,destination,eta,draught,staticMsgType,staticSrc,posDt,staticDt,insertDt
336397,271010348,,29.420939902789552,40.7332760709094,9.63,21.8,-0.0,,99,18.0,ROAM,M.PILOT 2,TCA2375,TR,50.0,PILOT VESSEL,16,5,,,,,0.0,,,2022-02-23 20:09:49+00:00,2022-02-23T19:42:01Z,2022-02-23T20:11:15Z
4051128,271044439,9771250.0,29.55076441250431,40.76548494125444,0.0,354.5,-0.13,,99,18.0,SAT,BOGACAY XXI,TCA3992,TR,52.0,TOWING VESSEL,24,11,1.0,312.0,YILPORT,2022-01-01T23:59:00Z,5.1,,,2022-02-23 20:12:17+00:00,2022-02-23T20:02:09Z,2022-02-23T20:12:41Z
4513270,273332810,,37.78240278336988,44.72339128979558,0.0,0.5,0.05,,99,18.0,SAT,CAPITAN VASILENKO,UEOC,RU,53.0,PORT TENDER,15,4,,,,,0.0,,,2022-02-23 20:17:09+00:00,2022-02-23T19:21:14Z,2022-02-23T20:19:41Z
5167280,2731250,,33.48720227832387,44.613992064359095,0.0,2.1,-0.05,,95,,TER,,,,,,0,0,,,,,,,,2022-02-23 20:21:37+00:00,2022-02-23T20:20:23Z,2022-02-23T20:22:39Z
276298,352978227,9112789.0,28.92743808072185,40.969284383268494,0.1,262.1,1.1,353.0,1,3.0,TER,ASTORIA GRANDE,3E3342,PA,60.0,PASSENGER,193,31,3752.0,38557.0,RU NVS,2021-12-18T09:00:00Z,5.8,,,2022-02-23 20:22:24+00:00,2022-02-23T19:39:43Z,2022-02-23T20:24:52Z
349628,273389100,7911492.0,36.65595459636174,45.41819723597723,0.0,198.6,-0.14,197.0,0,3.0,SAT,SIBERIN 2,UHZI,RU,70.0,GENERAL CARGO SHIP,130,16,3505.0,3743.0,TR DIL,2022-02-25T00:00:00Z,4.0,,,2022-02-23 20:26:29+00:00,2022-02-23T19:49:25Z,2022-02-23T20:28:40Z
3472614,273390190,9777735.0,37.82519209651139,44.73505854291417,0.0,46.6,-0.0,296.0,0,1.0,SAT,ALIOT,UBBP3,RU,52.0,TUG AND TOWAGE VESSEL,24,10,75.0,220.0,NOVOROSSIYSK,2022-05-21T10:00:00Z,4.5,,,2022-02-23 20:34:00+00:00,2022-02-23T20:04:29Z,2022-02-23T20:36:12Z
386355,538071195,8659168.0,28.654038158490597,40.962111968102434,0.0,290.3,-0.01,,0,1.0,ROAM,DEDE,V7YS7,MH,37.0,YACHT,43,8,447.0,427.0,ISTANBUL,2022-07-18T03:00:00Z,2.5,,,2022-02-23 20:35:06+00:00,2022-02-23T19:39:18Z,2022-02-23T20:36:08Z
336153,271010078,9338072.0,29.87704287645097,40.720263414561146,0.0,20.5,0.06,,99,18.0,ROAM,MARINTUG II,TCA2590,TR,52.0,TUG,25,9,72.0,224.0,,,0.0,,,2022-02-23 20:37:16+00:00,2022-02-23T19:46:06Z,2022-02-23T20:37:34Z
702273,518865000,9640463.0,38.22742044710871,46.75454820753765,0.0,299.9,1.21,38.0,1,3.0,SAT,GLOSTER 1,E5U2812,CK,80.0,LIQUID TANKER,119,13,4595.0,2980.0,BANDIRMA,2022-02-22T12:00:00Z,4.5,,,2022-02-23 20:38:48+00:00,2022-02-23T20:15:33Z,2022-02-23T20:39:33Z
6547536,264900423,9890563.0,28.676025524189537,44.1367718830158,0.0,158.8,0.07,345.0,5,3.0,TER,BRIZO,YQTU,RO,54.0,SUPPORT VESSEL,40,10,251.0,493.0,MAMAIA  NORD-MIDIA,2022-01-28T05:00:00Z,3.3,,,2022-02-23 20:38:55+00:00,2022-02-23T20:26:15Z,2022-02-23T20:39:45Z
302897,636020779,9470143.0,29.41315511055538,40.67295783112311,0.0,317.4,-0.05,220.0,5,3.0,SAT,LODESTAR,5LAR4,LR,70.0,BULK CARRIER,151,21,16988.0,10784.0,YALOVA,2022-02-25T04:00:00Z,8.8,,,2022-02-23 20:42:42+00:00,2022-02-23T19:55:36Z,2022-02-23T20:42:59Z
373348,311035400,9542532.0,29.273210391773688,40.833636097056,0.0,331.6,0.04,58.0,5,3.0,SAT,CS CALVINA,C6ZB3,BS,70.0,BULK CARRIER,190,29,37455.0,24065.0,TUZLA,2022-01-24T02:00:00Z,5.1,,,2022-02-23 20:55:44+00:00,2022-02-23T20:02:28Z,2022-02-23T20:56:53Z
344321,273371570,8860511.0,32.7974752024264,45.54344888630507,0.0,3.9,-0.17,,5,3.0,SAT,NEPTUN 3,UBLN5,RU,90.0,CRANE AND LIFTING UNIT,49,21,548.0,1350.0,BLACK_SEA__    :,2021-10-29T15:00:00Z,2.4,,,2022-02-23 20:56:47+00:00,2022-02-23T20:01:25Z,2022-02-23T20:58:48Z
344103,272312000,,31.965650786763373,46.838844535984855,0.0,4.4,0.02,,99,18.0,TER,UKRAINETS,EMNI,UA,52.0,TUG,36,9,,270.0,,,0.0,,,2022-02-23 20:56:58+00:00,2022-02-23T19:57:32Z,2022-02-23T20:57:37Z
343762,272109900,,32.60360227098203,46.614504904478665,0.0,359.0,-0.02,,99,18.0,TER,BM 17,,UA,52.0,TUG,13,4,,,,,0.0,,,2022-02-23 21:02:24+00:00,2022-02-23T20:57:47Z,2022-02-23T21:03:40Z
6964009,271049577,,28.957990063452925,41.02152547592467,0.0,0.7,0.04,,99,18.0,TER,SH AGACKAKAN,TCA6713,TR,60.0,PASSENGER,12,4,,,,,0.0,,,2022-02-23 21:04:19+00:00,2022-02-23T20:11:40Z,2022-02-23T21:07:08Z
290116,518998239,9286815.0,41.65912110216949,42.15945356106975,0.0,242.5,-0.06,3.0,5,3.0,TER,BRIZA,E5U4217,CK,70.0,GENERAL CARGO SHIP,107,17,6917.0,4564.0,POTI,2022-02-19T23:00:00Z,7.2,,,2022-02-23 21:04:38+00:00,2022-02-23T20:13:15Z,2022-02-23T21:05:37Z
344440,273426270,8860834.0,36.60062313949789,44.884931526737695,0.1,293.3,-0.02,,0,1.0,ROAM,SMOLNYY,UCHD,RU,89.0,ENVIRONMENTAL SERVICE VESSEL,113,17,4056.0,4510.0,KAVKAZ,,4.5,,,2022-02-23 21:06:40+00:00,2022-02-23T20:34:19Z,2022-02-23T21:08:07Z
6283816,271047501,,29.07685788974175,41.101128075246336,0.1,340.8,0.06,,99,18.0,TER,PASHA,YM8432,TR,60.0,PASSENGER,12,4,,,,,0.0,,,2022-02-23 21:14:07+00:00,2022-02-23T20:31:45Z,2022-02-23T21:14:11Z
339519,271042941,9605114.0,28.99419523225851,41.0477397724164,0.0,1.6,0.05,,99,18.0,TER,HIZIR REIS,TCSD7,TR,60.0,PASSENGER,42,10,0.0,327.0,,,0.0,,,2022-02-23 21:14:11+00:00,2022-02-23T21:00:06Z,2022-02-23T21:14:49Z
300137,636018912,9085546.0,28.78890603732456,40.72711549035972,3.8,265.7,-0.06,295.0,0,1.0,TER,MAERSK KLEVEN,D5RZ8,LR,70.0,CONTAINER,318,43,84900.0,81488.0,TRAMB,2022-02-25T09:00:00Z,13.9,,,2022-02-23 21:32:48+00:00,2022-02-23T21:14:40Z,2022-02-23T21:34:34Z
4216424,538009219,9760079.0,28.788088763779264,44.15591795705183,8.67,188.8,16.43,200.0,0,1.0,TER,APOLLO.GR,V7A4468,MH,70.0,BULK CARRIER,200,32,60437.0,34523.0,RO CND,2022-02-24T18:00:00Z,8.9,,,2022-02-23 21:38:03+00:00,2022-02-23T21:33:07Z,2022-02-23T21:39:20Z
94641,355795000,8919233.0,29.27273976806498,40.81686841876453,0.0,358.2,0.05,243.0,5,3.0,TER,HUNKAR,HO6785,PA,70.0,GENERAL CARGO SHIP,81,11,2620.0,1574.0,TR TUZ,2022-02-16T07:00:00Z,2.2,,,2022-02-23 21:43:38+00:00,2022-02-23T20:53:19Z,2022-02-23T21:45:03Z
350272,273438290,6603177.0,33.572486391235266,44.60031980115158,0.0,347.1,-0.12,,15,1.0,TER,MEE,UIFW,RU,80.0,BUNKERING TANKER,47,8,300.0,321.0,,,0.0,,,2022-02-23 21:45:36+00:00,2022-02-23T21:37:22Z,2022-02-23T21:47:35Z
198038,373211000,9610614.0,28.63901310013329,44.14273172254212,0.0,332.2,0.05,251.0,5,3.0,TER,YUKSEL KARABEKIR,3EOL6,PA,70.0,GENERAL CARGO SHIP,104,18,8062.0,5629.0,RO CND,2022-02-22T08:15:00Z,7.2,,,2022-02-23 21:49:27+00:00,2022-02-23T21:19:11Z,2022-02-23T21:50:13Z
148543,214182303,8200802.0,29.563296950691303,40.77866816147807,0.0,342.4,0.02,,5,3.0,SAT,IRFAN SAVAS,YJXG9,MD,70.0,GENERAL CARGO SHIP,78,12,2320.0,1525.0,HEREKE,2022-02-20T08:00:00Z,3.8,,,2022-02-23 21:54:52+00:00,2022-02-23T20:56:16Z,2022-02-23T21:56:51Z
4942135,271044810,,28.912568506591235,40.3587334273703,0.0,8.3,-0.0,,99,18.0,TER,IDA,YMA3437,TR,36.0,SAILING VESSEL,13,4,,,,,0.0,,,2022-02-23 21:57:17+00:00,2022-02-23T21:23:50Z,2022-02-23T21:58:22Z
758289,636091840,9231286.0,31.12985002211054,46.56132231574404,0.1,13.9,0.14,75.0,1,3.0,TER,BONITA,A8TM5,LR,70.0,BULK CARRIER,225,32,76623.0,39727.0,UA YUZ,2022-02-19T03:00:00Z,7.1,,,2022-02-23 21:57:55+00:00,2022-02-23T21:00:03Z,2022-02-23T21:59:15Z
350026,273430360,8837899.0,36.41587720074869,45.27634981452233,0.0,2.6,-0.1,,99,18.0,TER,BALTIETS,,RU,52.0,TUG AND TOWAGE VESSEL,30,8,69.0,182.0,,,0.0,,,2022-02-23 22:01:15+00:00,2022-02-23T21:05:52Z,2022-02-23T22:02:29Z
756328,636016476,9141297.0,29.30533316678652,40.83160864529047,0.0,359.4,-0.01,129.0,5,3.0,SAT,MSC ROCHELLE,D5GE9,LR,70.0,CONTAINER,294,32,62200.0,53324.0,TR TEK > TR TUZ,2022-01-03T15:00:00Z,7.0,,,2022-02-23 22:07:32+00:00,2022-02-23T21:17:34Z,2022-02-23T22:08:05Z
24263,2723681,,30.74939817771031,46.36463068772763,0.0,359.4,-0.0,,95,,TER,VTS 2723681,,,200.0,MANNED VTS,0,0,,,,,,,,2022-02-23 22:08:52+00:00,2022-02-23T21:50:57Z,2022-02-23T22:11:01Z
343615,272085000,8623999.0,30.65402858839285,46.30609449328661,0.0,359.3,-2.26,137.0,5,3.0,TER,VASILIY BOZHENKO,URHP,UA,79.0,GENERAL CARGO SHIP,114,13,3135.0,2466.0,CHORNOMORSK,2022-02-13T12:00:00Z,2.8,,,2022-02-23 22:14:24+00:00,2022-02-23T21:27:08Z,2022-02-23T22:15:38Z
184076,257358000,9288849.0,29.70133795405856,40.77266642724257,0.1,243.0,0.05,44.0,1,3.0,SAT,ANDREA VICTORY,LALR5,NO,80.0,LIQUID TANKER,183,32,47210.0,29214.0,IZMIT,2022-02-23T05:00:00Z,8.4,,,2022-02-23 22:14:25+00:00,2022-02-23T21:47:02Z,2022-02-23T22:15:08Z
249205,244750856,,28.643297864724783,44.105303914184894,0.0,353.6,-0.08,,0,1.0,TER,GERJA 2,PB9156,NL,79.0,"INLAND, MOTOR FREIGHTER",73,10,,,RUSE,2021-10-25T10:00:00Z,0.2,,,2022-02-23 22:15:06+00:00,2022-02-23T21:35:41Z,2022-02-23T22:16:17Z
6606590,271047283,,29.322298750631283,40.806864157166295,0.0,355.1,-0.19,,99,18.0,TER,VIA,TCA5817,TR,60.0,PASSENGER,23,6,,,,,0.0,,,2022-02-23 22:17:22+00:00,2022-02-23T21:27:38Z,2022-02-23T22:18:48Z
6851574,267210276,,28.81215736704588,45.31782215495453,0.0,0.2,0.02,,1,1.0,TER,OXFORD,OMIV,SK,79.0,CARGO,56,8,,,IZMIL,2022-02-15T02:00:00Z,0.2,,,2022-02-23 22:24:06+00:00,2022-02-23T21:36:16Z,2022-02-23T22:25:58Z
133162,264900236,6907169.0,28.663117453316342,44.1468629661468,0.0,223.7,-0.02,,0,3.0,TER,CANAL SERVICES 5,YQPC,RO,52.0,TUG AND TOWAGE VESSEL,29,8,99.0,154.0,CONSTANTA,2022-05-13T10:00:00Z,4.2,,,2022-02-23 22:33:45+00:00,2022-02-23T22:24:32Z,2022-02-23T22:34:01Z
851178,992726105,,29.85931865215775,45.63526849141444,0.0,0.4,-0.06,,98,,TER,OBSTN THE SHALLOW FROM THE EAS,,,121.0,CARDINAL MARK E,793,55,,,,,,,,2022-02-23 22:40:29+00:00,2022-02-23T22:05:30Z,2022-02-23T22:42:06Z
339826,271043476,9667514.0,29.126860864002243,40.42209171425747,0.1,351.8,0.08,240.0,8,1.0,TER,ZEYCAN Y,TCWC5,TR,52.0,TUG AND TOWAGE VESSEL,24,11,1.0,291.0,GEMLIK,2022-03-22T21:00:00Z,5.5,,,2022-02-23 22:58:53+00:00,2022-02-23T22:55:16Z,2022-02-23T23:00:46Z
765778,671208000,8003931.0,28.655395191627797,44.154272825671,0.1,3.0,0.08,189.0,5,3.0,TER,RAYAN,5VBF4,TG,79.0,GENERAL CARGO SHIP,81,13,2570.0,2225.0,CONSTANTA,2022-02-12T06:00:00Z,4.2,,,2022-02-23 23:04:01+00:00,2022-02-23T22:50:42Z,2022-02-23T23:06:46Z
5771466,272982000,8844531.0,29.578264481730425,45.38753915083152,0.0,13.5,0.03,309.0,1,3.0,TER,TAHITI,UXLG,UA,52.0,TUG AND TOWAGE VESSEL,31,9,0.0,263.0,GIRLO BISTROYE,2022-02-23T20:00:00Z,3.6,,,2022-02-23 23:08:45+00:00,2022-02-23T23:06:44Z,2022-02-23T23:09:00Z
336332,271010282,,29.084785572111816,41.1467204088169,0.1,287.6,-0.09,,99,18.0,TER,AYNACIOGLU 3,TC9276,TR,60.0,PASSENGER,40,9,,,,,0.0,,,2022-02-23 23:11:52+00:00,2022-02-23T22:30:20Z,2022-02-23T23:12:45Z
464424,232005179,9626314.0,28.545912542375916,40.7808300582893,0.58,260.1,-0.04,151.0,1,1.0,TER,RESOLUTE BAY,MAII7,GB,70.0,BULK CARRIER,186,28,36798.0,22664.0,RUTUA,2022-02-26T09:00:00Z,6.0,,,2022-02-23 23:22:12+00:00,2022-02-23T22:50:20Z,2022-02-23T23:25:03Z
1862,636093036,9575345.0,38.278725493812985,46.75610007867087,0.0,358.0,-0.02,318.0,5,3.0,ROAM,LILAC,5LCE6,LR,82.0,LIQUID TANKER,140,17,7111.0,4684.0,RU YEY,2022-02-24T02:00:00Z,3.4,,,2022-02-23 23:22:54+00:00,2022-02-23T22:32:26Z,2022-02-23T23:25:53Z
6091269,213414000,9808534.0,41.6357646140981,42.13578239846298,0.0,212.2,0.0,86.0,5,3.0,TER,BURAK YAGIZ,4LQQ2,GE,30.0,FISHING VESSEL,42,15,0.0,593.0,,,2.4,,,2022-02-23 23:36:18+00:00,2022-02-23T23:09:07Z,2022-02-23T23:36:20Z
347584,273339310,8937687.0,28.79731716761956,45.31376404120957,0.0,65.3,-0.09,,1,3.0,TER,OMSKIY 6,UBEF7,RU,70.0,GENERAL CARGO SHIP,108,15,3843.0,3095.0,IZMAYIL,2022-02-13T18:00:00Z,2.4,,,2022-02-23 23:40:43+00:00,2022-02-23T23:11:59Z,2022-02-23T23:42:41Z
659308,304806000,9641211.0,28.6674430360812,40.96100649010239,0.0,54.3,-0.1,53.0,0,1.0,TER,DEEP STORY,V2ZS9,AG,37.0,YACHT,45,9,42.0,437.0,ISTANBUL BUYUKCEKMEC,2022-01-29T21:00:00Z,3.5,,,2022-02-23 23:42:38+00:00,2022-02-23T22:49:37Z,2022-02-23T23:45:22Z
335253,271000910,9394210.0,37.92409622670629,44.64102457362748,0.0,264.6,0.05,2.0,1,3.0,TER,BARON,TCCX8,TR,70.0,GENERAL CARGO SHIP,92,15,5229.0,2991.0,RUNVS,2022-02-14T01:00:00Z,6.8,,,2022-02-23 23:51:20+00:00,2022-02-23T23:24:47Z,2022-02-23T23:51:40Z
6582572,538008919,9895226.0,28.96927701920012,40.78198637660877,0.3,202.3,2.36,2.0,0,3.0,SAT,NISSOS ANTIMILOS,V7A2908,MH,80.0,LIQUID TANKER,274,48,157447.0,81502.0,FOR ORDERS,2022-02-22T12:00:00Z,9.5,,,2022-02-23 23:57:56+00:00,2022-02-23T23:29:19Z,2022-02-23T23:59:27Z
464118,373028000,9699256.0,29.808309205053696,44.97107158277228,0.0,315.8,0.03,26.0,1,1.0,TER,GREMIO,3EBI6,PA,80.0,LPG TANKER,119,18,6486.0,5859.0,FOR ORDERS,2022-02-25T21:00:00Z,6.1,,,2022-02-24 00:34:54+00:00,2022-02-23T23:47:15Z,2022-02-24T00:36:59Z
336410,271010362,8852083.0,29.64166608408509,40.770628532446175,0.0,73.1,0.27,,99,18.0,SAT,CEMRE K,TC4602,TR,80.0,OIL PRODUCTS TANKER,43,7,468.0,253.0,,,0.0,,,2022-02-24 00:51:41+00:00,2022-02-24T00:33:31Z,2022-02-24T00:52:17Z
346092,273316460,8515295.0,37.81838156565704,44.71928329328372,0.0,217.0,-0.4,,0,1.0,SAT,KUBAN STAR,UBNJ8,RU,52.0,TUG AND TOWAGE VESSEL,29,9,139.0,236.0,NOVOROSSIYSK,2022-07-15T08:30:00Z,3.4,,,2022-02-24 00:57:29+00:00,2022-02-24T00:18:44Z,2022-02-24T00:58:14Z
4123483,273381540,9766140.0,36.67397096131447,45.12707196188119,0.0,351.4,-0.17,231.0,5,1.0,ROAM,MUSA DZHALIL,UAFM,RU,80.0,LIQUID TANKER,140,17,7062.0,5254.0,RUTAM,2022-02-17T23:50:00Z,3.8,,,2022-02-24 00:59:39+00:00,2022-02-24T00:29:42Z,2022-02-24T00:59:47Z
6017469,375503000,,30.710048246051525,46.33993742436586,0.0,9.3,0.37,,1,18.0,TER,GOLDEN GATE,J8Y3884,VC,36.0,SAILING VESSEL,0,0,,,,,0.0,,,2022-02-24 01:02:05+00:00,2022-02-24T00:06:19Z,2022-02-24T01:04:47Z
335318,271001000,9445382.0,36.08038541644486,41.74274898913279,8.5,331.2,-0.59,331.0,0,1.0,TER,METIN KA,TCSW4,TR,80.0,LIQUID TANKER,121,16,6308.0,4225.0,ROMID,2022-02-24T13:00:00Z,5.0,,,2022-02-24 01:05:31+00:00,2022-02-24T00:47:44Z,2022-02-24T01:08:25Z
343572,272076000,8227783.0,30.65541426518059,46.32933675658097,0.0,95.4,-0.03,314.0,0,1.0,TER,AFANASIY MATYUSHENKO,EOIA,UA,70.0,GENERAL CARGO SHIP,114,13,3157.0,2466.0,CHORNOMORSK,2022-02-13T00:15:00Z,3.8,,,2022-02-24 01:27:02+00:00,2022-02-24T01:20:56Z,2022-02-24T01:29:34Z
6128526,992726201,,31.653947651207933,46.13020479284539,0.0,346.8,0.07,,98,1.0,TER,CABLE,,,130.0,SPECIAL MARK - SEA FARM,0,0,,,,,0.0,,,2022-02-24 01:30:11+00:00,2022-02-24T00:59:13Z,2022-02-24T01:31:51Z
5625390,538090538,9827310.0,29.63710248404153,40.76149433385245,0.1,359.6,0.06,35.0,1,3.0,SAT,DIONI.GR,V7SQ4,MH,70.0,GENERAL CARGO SHIP,180,30,34806.0,21547.0,TRDIL,2022-02-22T07:45:00Z,6.4,,,2022-02-24 01:30:57+00:00,2022-02-24T01:13:07Z,2022-02-24T01:33:16Z
5673098,319147800,9787936.0,36.55513931644674,44.827165416712646,0.3,293.7,0.14,0.0,1,27.0,ROAM,DALI,ZGHZ3,KY,80.0,LIQUID TANKER,250,44,115281.0,64321.0,TAMAN RUSSIA,2022-02-22T19:30:00Z,9.0,,,2022-02-24 01:46:05+00:00,2022-02-24T01:42:53Z,2022-02-24T01:47:15Z
336124,271010875,,28.99921899255183,41.010808121402256,0.0,323.4,0.26,,99,18.0,TER,ATA 1,TC9963,TR,50.0,PILOT VESSEL,15,4,,,,,0.0,,,2022-02-24 01:48:50+00:00,2022-02-24T01:17:19Z,2022-02-24T01:50:42Z
402814,341552000,9433690.0,28.882113730585637,40.94576570731503,0.0,341.4,11.55,33.0,1,3.0,TER,KARELIS 72,V4VH,KN,70.0,GENERAL CARGO SHIP,108,17,5466.0,4182.0,ANCONA,2022-03-02T16:00:00Z,4.1,,,2022-02-24 01:54:01+00:00,2022-02-24T01:45:51Z,2022-02-24T01:54:47Z
158054,636020807,7928158.0,31.980661724236715,46.838306301440205,0.0,260.6,-0.56,129.0,5,3.0,TER,DELTA I,5LAV2,LR,52.0,TUG AND TOWAGE VESSEL,32,9,98.0,275.0,NIKA TERA,2022-01-12T19:00:00Z,3.9,,,2022-02-24 01:55:20+00:00,2022-02-24T01:02:01Z,2022-02-24T01:57:16Z
339010,271042189,,28.96165669631036,41.02668824022223,0.0,256.9,0.33,,99,18.0,TER,SURPRIZPRENSI,YM3634,TR,37.0,PLEASURE CRAFT,0,0,,,,,0.0,,,2022-02-24 01:55:44+00:00,2022-02-24T01:15:43Z,2022-02-24T01:56:32Z
702296,518895000,9445540.0,29.51958174342597,40.7671138467459,0.1,273.6,0.1,268.0,5,3.0,SAT,BEGONIA S,E5U2842,CK,70.0,GENERAL CARGO SHIP,140,20,12118.0,8837.0,GRSKG>>TRDIL,2022-02-17T18:00:00Z,5.3,,,2022-02-24 02:28:43+00:00,2022-02-24T01:42:56Z,2022-02-24T02:31:10Z
336318,271010267,,28.97283632286067,41.02845302833325,0.0,359.1,-0.04,,99,18.0,ROAM,Y.ALI REIS III,TC7883,TR,60.0,PASSENGER,34,7,,,,,0.0,,,2022-02-24 02:35:02+00:00,2022-02-24T01:43:11Z,2022-02-24T02:36:23Z
339625,271043144,9629201.0,29.494357381962804,40.72100769882166,0.0,339.0,-0.23,,99,18.0,SAT,NIHAT KAPTAN,TCUM6,TR,60.0,PASSENGER,49,11,0.0,411.0,,,0.0,,,2022-02-24 02:53:58+00:00,2022-02-24T02:33:48Z,2022-02-24T02:55:53Z
4737491,264162254,,28.64237840517297,44.11485139774437,2.92,341.1,-0.12,,0,1.0,TER,ROVINARI 3,YP2254,RO,79.0,"INLAND, PUSHTOW, TWO CARGO BARGES",131,30,,,CERNAVODA,2022-02-13T12:30:00Z,7.0,,,2022-02-24 02:55:27+00:00,2022-02-24T01:58:02Z,2022-02-24T02:55:50Z
343197,272001800,8873013.0,31.95067394679835,46.83673802194543,0.0,358.9,0.1,87.0,5,3.0,TER,KAPITAN GISICH,,UA,52.0,TUG AND TOWAGE VESSEL,35,9,83.0,296.0,NIKOLAEV,,3.6,,,2022-02-24 02:59:53+00:00,2022-02-24T02:20:54Z,2022-02-24T03:02:22Z
765480,671293100,8611996.0,29.21091135493734,40.86262465915271,0.0,49.7,-0.38,43.0,1,3.0,TER,GELIBOLU,5VID5,TG,70.0,GENERAL CARGO SHIP,82,10,1550.0,1185.0,YEISK,2022-02-25T00:10:00Z,3.0,,,2022-02-24 03:02:12+00:00,2022-02-24T02:12:53Z,2022-02-24T03:02:56Z
24223,2723623,,31.548808954395067,46.60869657061687,0.0,355.3,0.16,,95,,TER,VTS 2723623,,,200.0,MANNED VTS,0,0,,,,,,,,2022-02-24 03:03:36+00:00,2022-02-24T02:22:23Z,2022-02-24T03:03:54Z
6436877,563114800,9888209.0,31.234498168895566,46.56059455704124,0.0,5.0,0.11,293.0,1,3.0,TER,HSL CHICAGO,9V6729,SG,70.0,BULK CARRIER,200,32,63536.0,35607.0,OCHAKOV UKRAINE,2022-02-15T17:00:00Z,6.5,,,2022-02-24 03:15:46+00:00,2022-02-24T02:19:27Z,2022-02-24T03:18:07Z
336301,271010247,7702750.0,29.032420318129304,40.991939822227216,0.0,251.1,-0.17,,99,18.0,TER,DEMIRYOLU III,TC5694,TR,70.0,FERRY AND CRUISE SHIP,72,15,700.0,1232.0,,,0.0,,,2022-02-24 03:17:51+00:00,2022-02-24T02:43:27Z,2022-02-24T03:19:21Z
335637,511100298,8858776.0,29.238448968662244,40.84149826624328,0.0,137.7,-0.1,,1,1.0,TER,KUMDAS,D6A2697,PW,70.0,GENERAL CARGO SHIP,38,8,1474.0,855.0,,,0.0,,,2022-02-24 03:17:54+00:00,2022-02-24T02:49:01Z,2022-02-24T03:19:19Z
5514937,264162996,,28.019087987826342,44.339261573809736,0.0,0.8,0.14,,0,,TER,ARGES,YP2996,RO,79.0,"INLAND, PUSHTOW, NINE OR MORE BARGES",18,3,,,,,,,,2022-02-24 03:22:55+00:00,2022-02-24T03:21:11Z,2022-02-24T03:24:31Z
348228,273351320,9598359.0,36.63389266735333,44.87403691946311,0.2,47.8,-0.26,46.0,1,27.0,ROAM,MEKHANIK ANTONOV,UBBH9,RU,89.0,LIQUID TANKER,141,17,5536.0,4383.0,FOR ORDER,2022-02-16T20:00:00Z,3.0,,,2022-02-24 03:26:40+00:00,2022-02-24T02:51:42Z,2022-02-24T03:27:14Z
289388,273215770,9482926.0,28.070780781948315,40.43401428065948,0.54,98.1,0.06,46.0,1,3.0,TER,SV.NIKOLAY,UBTU6,RU,79.0,GENERAL CARGO SHIP,139,16,7152.0,5897.0,BANDIRMA TR,2022-02-24T12:00:00Z,3.6,,,2022-02-24 03:29:42+00:00,2022-02-24T03:15:45Z,2022-02-24T03:31:22Z
6302312,232029765,,28.88589373541871,40.983642812968405,0.0,1.4,-0.14,,99,18.0,TER,QUEEN AYNUR,MIBO9,GB,37.0,PLEASURE CRAFT,26,6,,,,,0.0,,,2022-02-24 03:31:57+00:00,2022-02-24T03:18:21Z,2022-02-24T03:34:21Z
713640,314422000,9181493.0,28.917377412820915,40.813559439782544,6.37,357.7,-0.05,6.0,0,1.0,TER,SANTORINI,8PAK6,BB,70.0,GENERAL CARGO SHIP,159,26,24175.0,15349.0,NOVOROSSIYSK,2022-02-25T23:30:00Z,5.9,,,2022-02-24 03:32:36+00:00,2022-02-24T03:15:35Z,2022-02-24T03:34:51Z
6606590,271047283,,29.315107264286464,40.82178075899961,0.0,3.9,0.36,,99,18.0,ROAM,VIA,TCA5817,TR,60.0,PASSENGER,23,6,,,,,0.0,,,2022-02-24 03:33:02+00:00,2022-02-24T02:41:08Z,2022-02-24T03:33:07Z
340536,271072105,8685882.0,28.59685589094501,40.96761173886779,0.1,197.0,-0.19,,15,1.0,ROAM,ERGUN BASARAN,TCA2511,TR,30.0,FISHING VESSEL,44,12,0.0,363.0,,,0.0,,,2022-02-24 03:37:42+00:00,2022-02-24T02:43:05Z,2022-02-24T03:39:29Z
15743,16053,,41.596799403286944,42.359115141635385,0.0,356.1,0.21,,0,1.0,ROAM,,,,,,0,0,,,,,0.0,,,2022-02-24 03:52:08+00:00,2022-02-24T03:47:33Z,2022-02-24T03:54:08Z
5876791,241614000,9787194.0,36.65959705506759,45.12732955855099,0.0,329.6,-0.09,229.0,5,1.0,ROAM,MINERVA OLYMPIA,SVDA4,GR,80.0,LIQUID TANKER,250,44,114780.0,63485.0,TAMAN,2022-02-18T14:00:00Z,8.2,,,2022-02-24 03:52:27+00:00,2022-02-24T03:19:40Z,2022-02-24T03:52:41Z
343995,272792000,8711772.0,32.031286701293325,46.94159346779791,0.0,7.5,-0.05,,5,3.0,TER,VOSTOCHNYY,UUZB,UA,88.0,LIQUID TANKER,78,15,3305.0,1896.0,NLV,2022-02-20T07:30:00Z,5.3,,,2022-02-24 04:00:35+00:00,2022-02-24T03:56:10Z,2022-02-24T04:02:00Z
346083,631010049,8884476.0,28.90082267711558,40.9592469797708,0.0,175.2,0.05,,1,3.0,TER,KAVKAZ,3CAVI,GQ,80.0,LIQUID TANKER,123,15,3742.0,2863.0,PIRAEUS,2022-02-02T12:00:00Z,2.2,,,2022-02-24 04:02:43+00:00,2022-02-24T03:11:38Z,2022-02-24T04:03:01Z
